Author,ID,Location,Q_m3_s,q_m2_s,U_m_s,W_m,H_m,R_m,S_m_m,D16_m,D50_m,D84_m,D90_m,Sorting,Rhos_kg_m3,Rho_kg_m3,qb_kg_m_s,C_ppht,Record_Number,Froude,GammaS_N_m3,GammaF_N_m3,Tau0_kg_m_s2,TauStar,Ustar_m_s,ManningN,WP_m,A_m2
GUY_1966,106,UNKNOWN,0.1087,0.0445802,0.265992,2.4383,0.1676,0.147344,0.0004,,0.00044989,,,1.6,2650,999.526,4.46E-05,0.1,106,0.207478,25987.6,9802,0.577706,0.0793371,0.0240412,0.0209757,2.7735,0.408659
GUY_1966,107,UNKNOWN,0.2223,0.0911701,0.373954,2.4383,0.2438,0.203171,0.00042,,0.00044989,,,1.6,2650,999.809,0.00209656,2.3,107,0.241847,25987.6,9804.78,0.836659,0.114919,0.0289278,0.01894,2.9259,0.594458
GUY_1966,108,UNKNOWN,0.2245,0.0920724,0.402766,2.4383,0.2286,0.192504,0.00047,,0.00044989,,,1.6,2650,999.634,0.00248511,2.7,108,0.269001,25987.6,9803.06,0.88695,0.121814,0.0297872,0.0179455,2.8955,0.557396
GUY_1966,109,UNKNOWN,0.0552,0.0226387,0.212172,2.4383,0.1067,0.0981131,0.00049,,0.00044989,,,1.6,2650,999.581,0.00011315,0.5,109,0.207418,25987.6,9802.54,0.471261,0.064721,0.0217131,0.0221936,2.6517,0.260166
GUY_1966,110,UNKNOWN,0.2248,0.0921954,0.438399,2.4383,0.2103,0.179361,0.00057,,0.00044989,,,1.6,2650,999.728,0.00848045,9.2,110,0.305274,25987.6,9803.98,1.00232,0.137666,0.0316637,0.0173202,2.8589,0.512775
GUY_1966,111,UNKNOWN,0.1084,0.0444572,0.286082,2.4383,0.1554,0.137831,0.0006,,0.00044989,,,1.6,2650,999.526,0.00035549,0.8,111,0.231742,25987.6,9802,0.810612,0.111322,0.028478,0.0228463,2.74911,0.378912
GUY_1966,112,UNKNOWN,0.2259,0.0926465,0.434348,2.4383,0.2133,0.181538,0.00078,,0.00044989,,,1.6,2650,999.581,0.0248255,26.8,112,0.300318,25987.6,9802.54,1.38804,0.190627,0.0372642,0.0206152,2.86491,0.52009
GUY_1966,113,UNKNOWN,0.0552,0.0226387,0.225037,2.4383,0.1006,0.0929316,0.00088,,0.00044989,,,1.6,2650,999.682,0.00036211,1.6,113,0.226566,25987.6,9803.53,0.801731,0.110113,0.0283194,0.0270456,2.6395,0.245293
GUY_1966,114,UNKNOWN,0.1104,0.0452775,0.322949,2.4383,0.1402,0.12574,0.00088,,0.00044989,,,1.6,2650,999.77,0.0019013,4.2,114,0.275423,25987.6,9804.39,1.08487,0.149008,0.0329411,0.0230545,2.7187,0.34185
GUY_1966,115,UNKNOWN,0.0552,0.0226387,0.256094,2.4383,0.0884,0.0824235,0.00106,,0.00044989,,,1.6,2650,999.56,2.26E-05,0.1,115,0.275051,25987.6,9802.34,0.856419,0.117615,0.0292711,0.024078,2.6151,0.215546
GUY_1966,116,UNKNOWN,0.12,0.0492146,0.393717,2.4383,0.125,0.113376,0.00112,,0.00044989,,,1.6,2650,998.625,0.0112081,22.8,116,0.355606,25987.6,9793.17,1.24355,0.170685,0.0352882,0.0199116,2.68829,0.304787
GUY_1966,117,UNKNOWN,0.3431,0.140713,0.480905,2.4383,0.2926,0.235967,0.00114,,0.00044989,,,1.6,2650,998.972,0.0534362,38,117,0.283898,25987.6,9796.57,2.6353,0.361787,0.0513616,0.0268098,3.0235,0.713447
GUY_1966,118,UNKNOWN,0.3834,0.157241,0.515882,2.4383,0.3048,0.243838,0.00124,,0.00044989,,,1.6,2650,999.02,0.0870742,55.4,118,0.298389,25987.6,9797.04,2.96222,0.406681,0.054453,0.0266417,3.0479,0.743193
GUY_1966,119,UNKNOWN,0.139,0.0570069,0.445367,2.4383,0.128,0.115838,0.00189,,0.00044989,,,1.6,2650,998.804,0.021531,37.8,119,0.397514,25987.6,9794.92,2.14444,0.29437,0.0463358,0.023196,2.6943,0.312102
GUY_1966,120,UNKNOWN,0.2305,0.0945331,0.508516,2.4383,0.1859,0.161304,0.00193,,0.00044989,,,1.6,2650,998.906,0.0479947,50.8,120,0.376621,25987.6,9795.92,3.04963,0.418653,0.0552537,0.0255999,2.8101,0.45328
GUY_1966,121,UNKNOWN,0.3777,0.154903,0.781944,2.4383,0.1981,0.17041,0.00247,,0.00044989,,,1.6,2650,998.972,0.132574,85.6,121,0.561013,25987.6,9796.57,4.1235,0.566095,0.0642475,0.019536,2.8345,0.483027
GUY_1966,122,UNKNOWN,0.2472,0.101382,0.536413,2.4383,0.189,0.163633,0.00289,,0.00044989,,,1.6,2650,998.804,0.0929414,91.7,122,0.394011,25987.6,9794.92,4.63201,0.635841,0.0680996,0.0299822,2.8163,0.460839
GUY_1966,123,UNKNOWN,0.6062,0.248616,1.00695,2.4383,0.2469,0.205319,0.00301,,0.00044989,,,1.6,2650,998.435,0.612143,246,123,0.647123,25987.6,9791.3,6.05112,0.830459,0.0778499,0.0189625,2.9321,0.602016
GUY_1966,124,UNKNOWN,0.5844,0.239675,1.43004,2.4383,0.1676,0.147344,0.00364,,0.00044989,,,1.6,2650,998.435,0.951396,396,124,1.11545,25987.6,9791.3,5.25139,0.720703,0.0725232,0.0117695,2.77351,0.40866
GUY_1966,125,UNKNOWN,0.4091,0.167781,1.61951,2.4383,0.1036,0.0954859,0.00366,,0.00044989,,,1.6,2650,998.804,0.771049,458,125,1.60673,25987.6,9794.92,3.42311,0.469895,0.0585424,0.00780398,2.64549,0.252607
GUY_1966,126,UNKNOWN,0.3168,0.129927,1.06585,2.4383,0.1219,0.110819,0.00366,,0.00044989,,,1.6,2650,998.972,0.551357,423,126,0.974841,25987.6,9796.57,3.97346,0.545497,0.0630678,0.0130955,2.6821,0.297228
GUY_1966,127,UNKNOWN,0.1285,0.0527007,0.576594,2.4383,0.0914,0.0850256,0.00369,,0.00044989,,,1.6,2650,998.734,0.0975532,185,127,0.609027,25987.6,9794.23,3.07289,0.421801,0.0554687,0.0203709,2.6211,0.22286
GUY_1966,128,UNKNOWN,0.4204,0.172415,1.28572,2.4383,0.1341,0.120811,0.00432,,0.00044989,,,1.6,2650,998.716,0.821824,475,128,1.12117,25987.6,9794.06,5.11155,0.701631,0.0715411,0.012493,2.70651,0.326976
GUY_1966,129,UNKNOWN,0.224,0.0918673,0.913194,2.4383,0.1006,0.0929316,0.00436,,0.00044989,,,1.6,2650,998.625,0.377686,410,129,0.919398,25987.6,9793.17,3.96801,0.544634,0.0630355,0.0148351,2.6395,0.245293
GUY_1966,130,UNKNOWN,0.0892,0.0365829,0.631828,2.4383,0.0579,0.0552749,0.00446,,0.0004508,,,1.6,2650,998.435,0.0501087,137,130,0.838493,25987.6,9791.3,2.41381,0.330601,0.049169,0.0153375,2.5541,0.141178
GUY_1966,131,UNKNOWN,0.6121,0.251036,1.52513,2.4383,0.1646,0.14502,0.00466,,0.00044989,,,1.6,2650,998.493,1.09259,434,131,1.20042,25987.6,9791.87,6.61728,0.90819,0.081408,0.0123549,2.7675,0.401343
GUY_1966,132,UNKNOWN,0.1509,0.0618874,0.751973,2.4383,0.0823,0.0770956,0.00492,,0.00044989,,,1.6,2650,998.769,0.220212,355,132,0.837032,25987.6,9794.58,3.71518,0.509977,0.0609899,0.0168966,2.6029,0.200672
GUY_1966,133,UNKNOWN,0.158,0.0647992,0.850384,2.4383,0.0762,0.0717175,0.00494,,0.00044989,,,1.6,2650,998.804,0.299749,461,133,0.983733,25987.6,9794.92,3.47019,0.476357,0.0589436,0.014267,2.5907,0.185798
GUY_1966,134,UNKNOWN,0.239,0.0980191,1.14911,2.4383,0.0853,0.0797221,0.00546,,0.00044989,,,1.6,2650,998.716,0.5602,569,134,1.2564,25987.6,9794.06,4.26318,0.585181,0.065335,0.0119112,2.6089,0.207987
GUY_1966,135,UNKNOWN,0.2837,0.116352,1.41375,2.4383,0.0823,0.0770956,0.00607,,0.00044989,,,1.6,2650,998.972,0.796967,681,135,1.57367,25987.6,9796.57,4.5845,0.629384,0.0677438,0.00998255,2.6029,0.200672
GUY_1966,136,UNKNOWN,0.6053,0.248247,1.62892,2.4383,0.1524,0.135466,0.00619,,0.00044989,,,1.6,2650,998.435,1.55384,623,136,1.33244,25987.6,9791.3,8.21035,1.12679,0.0906819,0.0127399,2.74309,0.371596
GUY_1966,137,UNKNOWN,0.5343,0.219128,1.67146,2.4383,0.1311,0.118371,0.0062,,0.00044989,,,1.6,2650,998.531,1.22558,557,137,1.47412,25987.6,9792.24,7.18653,0.98634,0.0848357,0.011357,2.7005,0.319661
GUY_1966,138,UNKNOWN,0.4236,0.173728,1.54014,2.4383,0.1128,0.103247,0.00656,,0.00044989,,,1.6,2650,998.625,1.07883,618,138,1.46435,25987.6,9793.17,6.63291,0.910409,0.0814988,0.0115738,2.6639,0.27504
GUY_1966,139,UNKNOWN,0.158,0.0647992,0.759663,2.4383,0.0853,0.0797221,0.00862,,0.00044989,,,1.6,2650,998.454,0.62911,963,139,0.830589,25987.6,9791.49,6.72876,0.923468,0.0820925,0.0226387,2.6089,0.207987
GUY_1966,140,UNKNOWN,0.3066,0.125743,1.47413,2.4383,0.0853,0.0797221,0.00898,,0.00044989,,,1.6,2650,998.356,1.92466,1510,140,1.61176,25987.6,9790.53,7.00908,0.961884,0.0837892,0.0119075,2.6089,0.207987
GUY_1966,141,UNKNOWN,0.3802,0.155928,1.65004,2.4383,0.0945,0.087702,0.00986,,0.00044989,,,1.6,2650,998.234,1.7949,1140,141,1.71403,25987.6,9789.33,8.46524,1.16163,0.0920881,0.0118791,2.62729,0.230419
GUY_1966,142,UNKNOWN,0.6065,0.248739,1.89732,2.4383,0.1311,0.118371,0.0101,,0.00044989,,,1.6,2650,998.531,2.88952,1150,142,1.67332,25987.6,9792.24,11.7071,1.60678,0.108279,0.0127698,2.7005,0.319661
GUY_1966,143,UNKNOWN,0.2282,0.0935898,0.30406,2.4383,0.3078,0.245754,0.00013,,0.00092994,,,1.54,2650,998.275,0,0,143,0.175011,25987.6,9789.73,0.312763,0.0207634,0.0177004,0.0147123,3.05391,0.75051
GUY_1966,144,UNKNOWN,0.2797,0.114711,0.372681,2.4383,0.3078,0.245754,0.00022,,0.00092994,,,1.54,2650,998.375,0,0,144,0.214508,25987.6,9790.71,0.529344,0.0351438,0.0230262,0.015615,3.0539,0.750508
GUY_1966,145,UNKNOWN,0.3058,0.125415,0.403394,2.4383,0.3109,0.247726,0.00022,,0.00092994,,,1.54,2650,998.435,0,0,145,0.231025,25987.6,9791.3,0.533623,0.0354292,0.0231184,0.0145032,3.06011,0.758068
GUY_1966,146,UNKNOWN,0.3358,0.137719,0.44743,2.4383,0.3078,0.245754,0.00028,,0.00092994,,,1.54,2650,997.639,0.00041218,0.3,146,0.257532,25987.6,9783.5,0.673213,0.0446755,0.025977,0.0146731,3.0539,0.750508
GUY_1966,147,UNKNOWN,0.3089,0.126687,0.403589,2.4383,0.3139,0.249627,0.00028,,0.00092994,,,1.54,2650,998.315,0,0,147,0.230029,25987.6,9790.13,0.684286,0.045429,0.0261809,0.0164374,3.06611,0.765383
GUY_1966,148,UNKNOWN,0.3415,0.140057,0.455025,2.4383,0.3078,0.245754,0.0003,,0.00092994,,,1.54,2650,998.129,0,0,148,0.261903,25987.6,9788.3,0.721654,0.0479044,0.0268888,0.0149346,3.0539,0.750508
GUY_1966,149,UNKNOWN,0.38,0.155846,0.506323,2.4383,0.3078,0.245754,0.00037,,0.00092994,,,1.54,2650,998.625,0.00326834,2.1,149,0.291429,25987.6,9793.17,0.890483,0.0591292,0.0298615,0.0149053,3.0539,0.750509
GUY_1966,150,UNKNOWN,0.4114,0.168724,0.532253,2.4383,0.317,0.251584,0.00037,,0.00092994,,,1.54,2650,998.087,0.00471537,2.8,150,0.301876,25987.6,9787.89,0.911116,0.0604796,0.0302136,0.0144025,3.0723,0.772941
GUY_1966,151,UNKNOWN,0.1308,0.0536439,0.351994,2.4383,0.1524,0.135466,0.00043,,0.00092994,,,1.54,2650,998.454,0,0,151,0.287927,25987.6,9791.49,0.570358,0.0378686,0.0239006,0.0155389,2.7431,0.371597
GUY_1966,152,UNKNOWN,0.1271,0.0521265,0.349139,2.4383,0.1493,0.133011,0.00043,,0.00092994,,,1.54,2650,998.435,0,0,152,0.288541,25987.6,9791.3,0.560011,0.0371812,0.0236831,0.0154761,2.7369,0.364038
GUY_1966,153,UNKNOWN,0.1433,0.0587705,0.378188,2.4383,0.1554,0.137831,0.0005,,0.00092994,,,1.54,2650,998.454,,,153,0.306353,25987.6,9791.49,0.674785,0.044802,0.0259967,0.0157764,2.74911,0.378912
GUY_1966,154,UNKNOWN,0.1535,0.0629537,0.413082,2.4383,0.1524,0.135466,0.00054,,0.00092994,,,1.54,2650,998.839,0.00025152,0.4,154,0.337896,25987.6,9795.26,0.71654,0.0475853,0.0267838,0.0148382,2.7431,0.371597
GUY_1966,155,UNKNOWN,0.4601,0.188697,0.589678,2.4383,0.32,0.25347,0.00059,,0.00092994,,,1.54,2650,998.295,0.0122452,6.5,155,0.332874,25987.6,9789.93,1.46406,0.0971959,0.0382957,0.0164979,3.0783,0.780256
GUY_1966,156,UNKNOWN,0.1444,0.0592216,0.396662,2.4383,0.1493,0.133011,0.00062,,0.00092994,,,1.54,2650,998.395,,,156,0.327816,25987.6,9790.91,0.807425,0.0536066,0.0284381,0.0163569,2.7369,0.364038
GUY_1966,157,UNKNOWN,0.177,0.0725916,0.457991,2.4383,0.1585,0.140264,0.00064,,0.00092994,,,1.54,2650,998.856,0.00188527,2.6,157,0.367352,25987.6,9795.43,0.879326,0.0583965,0.0296704,0.0149118,2.75531,0.38647
GUY_1966,158,UNKNOWN,0.1617,0.0663167,0.444184,2.4383,0.1493,0.133011,0.00068,,0.00092994,,,1.54,2650,998.375,0.00099315,1.5,158,0.36709,25987.6,9790.71,0.885545,0.0587924,0.0297823,0.0152974,2.7369,0.364038
GUY_1966,159,UNKNOWN,0.2098,0.0860436,0.486672,2.4383,0.1768,0.154408,0.00071,,0.00092994,,,1.54,2650,998.734,0.00541422,6.3,159,0.369602,25987.6,9794.23,1.07374,0.0713023,0.0327887,0.0157582,2.7919,0.431091
GUY_1966,160,UNKNOWN,0.2005,0.0822294,0.499571,2.4383,0.1646,0.14502,0.0008,,0.00092994,,,1.54,2650,998.335,0.00599319,7.3,160,0.393208,25987.6,9790.32,1.13583,0.0754076,0.0337302,0.0156279,2.76751,0.401344
GUY_1966,161,UNKNOWN,0.4771,0.195669,0.617253,2.4383,0.317,0.251584,0.00112,,0.00092994,,,1.54,2650,998.356,0.0273525,14,161,0.350085,25987.6,9790.53,2.75872,0.183152,0.0525667,0.0216073,3.0723,0.772941
GUY_1966,162,UNKNOWN,0.2163,0.0887093,0.549284,2.4383,0.1615,0.142609,0.0013,,0.00092994,,,1.54,2650,998.787,0.0178125,20.1,162,0.436466,25987.6,9794.75,1.81587,0.120588,0.0426388,0.0179173,2.76129,0.393785
GUY_1966,163,UNKNOWN,0.4765,0.195423,0.641152,2.4383,0.3048,0.243838,0.00136,,0.00092994,,,1.54,2650,998.395,0.0411768,21.1,163,0.370846,25987.6,9790.91,3.24686,0.215565,0.057027,0.0224496,3.0479,0.743193
GUY_1966,164,UNKNOWN,0.2316,0.0949842,0.556439,2.4383,0.1707,0.149735,0.00145,,0.00092994,,,1.54,2650,998.435,0.0239995,25.3,164,0.430071,25987.6,9791.3,2.12585,0.141143,0.046143,0.0192966,2.7797,0.416218
GUY_1966,165,UNKNOWN,0.4646,0.190543,0.672108,2.4383,0.2835,0.230013,0.00183,,0.00092994,,,1.54,2650,998.716,0.0586298,30.8,165,0.40309,25987.6,9794.06,4.12255,0.273758,0.0642484,0.023894,3.0053,0.691258
GUY_1966,166,UNKNOWN,0.1954,0.0801378,0.571596,2.4383,0.1402,0.12574,0.00192,,0.00092994,,,1.54,2650,998.435,0.0360218,45,166,0.487478,25987.6,9791.3,2.36382,0.156943,0.0486573,0.0192402,2.7187,0.34185
GUY_1966,167,UNKNOWN,0.6393,0.262191,0.775025,2.4383,0.3383,0.264816,0.00275,,0.00092994,,,1.54,2650,998.625,0.157455,60.1,167,0.425505,25987.6,9793.17,7.13181,0.473561,0.0845082,0.0279027,3.1149,0.824877
GUY_1966,168,UNKNOWN,0.2537,0.104048,0.620811,2.4383,0.1676,0.147344,0.00304,,0.00092994,,,1.54,2650,998.751,0.0539614,51.9,168,0.484242,25987.6,9794.4,4.38716,0.291336,0.0662771,0.0247761,2.7735,0.408659
GUY_1966,169,UNKNOWN,0.6314,0.258951,0.81688,2.4383,0.317,0.251584,0.00313,,0.00092994,,,1.54,2650,998.415,0.138911,53.7,169,0.463306,25987.6,9791.11,7.71008,0.511894,0.0878768,0.0272941,3.0723,0.772941
GUY_1966,170,UNKNOWN,0.286,0.117295,0.652363,2.4383,0.1798,0.156691,0.00339,,0.00092994,,,1.54,2650,998.569,0.0963576,82.2,170,0.491286,25987.6,9792.62,5.20167,0.345386,0.0721742,0.0259402,2.7979,0.438406
GUY_1966,171,UNKNOWN,0.6424,0.263462,0.847418,2.4383,0.3109,0.247726,0.00356,,0.00092994,,,1.54,2650,998.454,0.284407,108,171,0.485319,25987.6,9791.49,8.63516,0.573326,0.0929975,0.0277721,3.0601,0.758067
GUY_1966,172,UNKNOWN,0.6291,0.258008,0.920141,2.4383,0.2804,0.227968,0.00393,,0.00092994,,,1.54,2650,998.569,0.304372,118,172,0.554888,25987.6,9792.62,8.77334,0.582541,0.0937332,0.0254248,2.9991,0.6837
GUY_1966,173,UNKNOWN,0.3171,0.13005,0.748702,2.4383,0.1737,0.152038,0.0043,,0.00092994,,,1.54,2650,998.734,0.193817,149,173,0.573652,25987.6,9794.23,6.40311,0.425203,0.0800702,0.0249494,2.7857,0.423533
GUY_1966,174,UNKNOWN,0.6283,0.25768,0.949796,2.4383,0.2713,0.221916,0.00437,,0.00092994,,,1.54,2650,998.531,0.489803,190,174,0.582298,25987.6,9792.24,9.49625,0.630527,0.0975204,0.0255115,2.9809,0.66151
GUY_1966,175,UNKNOWN,0.6254,0.25649,1.02637,2.4383,0.2499,0.20739,0.00587,,0.00092994,,,1.54,2650,998.55,0.706268,275,175,0.655633,25987.6,9792.43,11.9211,0.79154,0.109263,0.0261541,2.9381,0.609332
GUY_1966,176,UNKNOWN,0.3205,0.131444,0.880402,2.4383,0.1493,0.133011,0.006,,0.00092994,,,1.54,2650,998.531,0.344781,262,176,0.727597,25987.6,9792.24,7.81486,0.518887,0.0884667,0.0229255,2.7369,0.364038
GUY_1966,177,UNKNOWN,0.466,0.191117,1.04492,2.4383,0.1829,0.15904,0.0065,,0.00092994,,,1.54,2650,998.751,0.595483,311,177,0.780218,25987.6,9794.4,10.1251,0.672368,0.100686,0.0226488,2.80412,0.445967
GUY_1966,178,UNKNOWN,0.6322,0.259279,1.25074,2.4383,0.2073,0.177174,0.0071,,0.00092994,,,1.54,2650,998.375,1.04481,402,178,0.877217,25987.6,9790.71,12.3161,0.81768,0.111068,0.0212518,2.85291,0.505461
GUY_1966,179,UNKNOWN,0.6249,0.256285,1.5869,2.4383,0.1615,0.142609,0.0092,,0.00092994,,,1.54,2650,998.588,1.58108,614,179,1.26096,25987.6,9792.8,12.8482,0.853117,0.11343,0.0164984,2.7613,0.393787
GUY_1966,180,UNKNOWN,0.4428,0.181602,1.16861,2.4383,0.1554,0.137831,0.0094,,0.00092994,,,1.54,2650,998.625,0.927805,509,180,0.946638,25987.6,9793.17,12.6881,0.842508,0.112719,0.0221374,2.7491,0.378912
GUY_1966,181,UNKNOWN,0.4437,0.181971,1.35698,2.4383,0.1341,0.120811,0.0112,,0.00092994,,,1.54,2650,997.868,1.73788,948,181,1.18331,25987.6,9785.74,13.2409,0.878811,0.115192,0.0190593,2.70651,0.326976
GUY_1966,182,UNKNOWN,0.5787,0.237337,1.76985,2.4383,0.1341,0.120811,0.0116,,0.00092994,,,1.54,2650,998.15,1.74688,732,182,1.54334,25987.6,9788.51,13.7177,0.91061,0.117231,0.0148718,2.70652,0.326977
GUY_1966,183,UNKNOWN,0.4397,0.180331,1.55726,2.4383,0.1158,0.105755,0.0123,,0.00092994,,,1.54,2650,998.315,1.8552,1020,183,1.46132,25987.6,9790.13,12.7349,0.845452,0.112944,0.0159267,2.6699,0.282355
GUY_1966,184,UNKNOWN,0.5841,0.239552,1.78637,2.4383,0.1341,0.120811,0.0126,,0.00092994,,,1.54,2650,998.022,1.68535,700,184,1.55775,25987.6,9787.25,14.8983,0.988907,0.12218,0.0153562,2.70651,0.326976
GUY_1966,185,UNKNOWN,0.5912,0.242464,1.84946,2.4383,0.1311,0.118371,0.0128,,0.00092994,,,1.54,2650,998.129,1.70847,701,185,1.63111,25987.6,9788.3,14.8307,0.984484,0.121896,0.0147477,2.7005,0.319661
GUY_1966,186,UNKNOWN,0.4117,0.168847,0.499105,2.4383,0.3383,0.264816,0.00084,,0.00047,,,1.54,2650,999.393,0.0305483,18.1,186,0.274019,25987.6,9800.7,2.18012,0.286561,0.0467059,0.0239466,3.1149,0.824877
GUY_1966,187,UNKNOWN,0.2715,0.111348,0.487087,2.4383,0.2286,0.192504,0.00042,,0.00047,,,1.54,2650,999.581,0.00255999,2.3,187,0.325318,25987.6,9802.54,0.792552,0.104187,0.0281582,0.0140274,2.8955,0.557395
GUY_1966,188,UNKNOWN,0.4321,0.177214,0.472696,2.4383,0.3749,0.286728,0.00052,,0.00047,,,1.54,2650,999.581,0.0104518,5.9,188,0.246527,25987.6,9802.54,1.46154,0.192131,0.0382382,0.0209765,3.1881,0.914118
GUY_1966,189,UNKNOWN,0.6036,0.24755,0.61063,2.4383,0.4054,0.304234,0.00173,,0.00047,,,1.54,2650,999.634,0.144848,58.5,189,0.30625,25987.6,9803.06,5.15959,0.678289,0.0718435,0.0308118,3.2491,0.988487
GUY_1966,190,UNKNOWN,0.2013,0.0825575,0.347318,2.4383,0.2377,0.198917,0.00047,,0.00047,,,1.54,2650,999.443,0.00049507,0.6,190,0.227485,25987.6,9801.19,0.916323,0.120447,0.0302793,0.0212701,2.9137,0.579584
GUY_1966,191,UNKNOWN,0.1959,0.0803429,0.346904,2.4383,0.2316,0.194627,0.00046,,0.00047,,,1.54,2650,998.804,0.00016049,0.2,191,0.230186,25987.6,9794.92,0.876924,0.115224,0.0296306,0.0207637,2.9015,0.56471
GUY_1966,192,UNKNOWN,0.1971,0.080835,0.353609,2.4383,0.2286,0.192504,0.00046,,0.00047,,,1.54,2650,998.415,0.00016141,0.2,192,0.23617,25987.6,9791.11,0.86702,0.113896,0.0294686,0.0202216,2.8955,0.557395
GUY_1966,193,UNKNOWN,0.201,0.0824345,0.365563,2.4383,0.2255,0.190301,0.00049,,0.00047,,,1.54,2650,998.569,0.00016463,0.2,193,0.245826,25987.6,9792.62,0.913137,0.119965,0.0302398,0.0200338,2.8893,0.549837
GUY_1966,194,UNKNOWN,0.1973,0.080917,0.442411,2.4383,0.1829,0.15904,0.00053,,0.00047,,,1.54,2650,998.787,0.00299041,3.7,194,0.330338,25987.6,9794.75,0.825612,0.108481,0.0287509,0.0152751,2.80411,0.445965
GUY_1966,195,UNKNOWN,0.2005,0.0822294,0.449587,2.4383,0.1829,0.15904,0.00065,,0.00047,,,1.54,2650,998.531,0.00254545,3.1,195,0.335696,25987.6,9792.24,1.01228,0.132988,0.0318398,0.0166461,2.8041,0.445965
GUY_1966,196,UNKNOWN,0.2039,0.0836238,0.442454,2.4383,0.189,0.163633,0.00072,,0.00047,,,1.54,2650,999.173,0.00827273,9.9,196,0.324995,25987.6,9798.54,1.15442,0.15172,0.0339909,0.0181431,2.8163,0.460839
GUY_1966,197,UNKNOWN,0.2022,0.0829266,0.43191,2.4383,0.192,0.165877,0.0009,,0.00047,,,1.54,2650,998.531,0.00877824,10.6,197,0.314762,25987.6,9792.24,1.46188,0.192053,0.0382626,0.0209694,2.82229,0.468153
GUY_1966,198,UNKNOWN,0.2016,0.0826806,0.46765,2.4383,0.1768,0.154408,0.00117,,0.00047,,,1.54,2650,998.625,0.0161037,19.5,198,0.355156,25987.6,9793.17,1.76921,0.232441,0.0420909,0.0210516,2.7919,0.431092
GUY_1966,199,UNKNOWN,0.231,0.0947381,0.485588,2.4383,0.1951,0.168185,0.00248,,0.00047,,,1.54,2650,997.521,0.0405593,42.9,199,0.351058,25987.6,9782.34,4.0802,0.535705,0.0639558,0.0312476,2.8285,0.475712
GUY_1966,200,UNKNOWN,0.2296,0.094164,0.498222,2.4383,0.189,0.163633,0.00236,,0.00047,,,1.54,2650,999.393,0.0513162,54.5,200,0.365958,25987.6,9800.7,3.78477,0.49748,0.0615392,0.0291707,2.81629,0.460839
GUY_1966,201,UNKNOWN,0.2268,0.0930156,0.554986,2.4383,0.1676,0.147344,0.00222,,0.00047,,,1.54,2650,998.972,0.0537388,57.8,201,0.432897,25987.6,9796.57,3.20449,0.421099,0.0566374,0.0236837,2.7735,0.408659
GUY_1966,202,UNKNOWN,0.2322,0.0952303,0.512266,2.4383,0.1859,0.161304,0.00222,,0.00047,,,1.54,2650,998.087,0.0629635,66.2,202,0.379398,25987.6,9787.89,3.50499,0.460341,0.0592597,0.0272549,2.8101,0.45328
GUY_1966,203,UNKNOWN,0.2316,0.0949842,0.479476,2.4383,0.1981,0.17041,0.00215,,0.00047,,,1.54,2650,998.022,0.0506483,53.4,203,0.344005,25987.6,9787.25,3.58587,0.470944,0.0599414,0.0297246,2.8345,0.483027
GUY_1966,204,UNKNOWN,0.2404,0.0985933,0.513507,2.4383,0.192,0.165877,0.00203,,0.00047,,,1.54,2650,998.234,0.0455892,46.3,204,0.374227,25987.6,9789.33,3.29636,0.432979,0.0574647,0.0264886,2.82229,0.468153
GUY_1966,205,UNKNOWN,0.2333,0.0956814,0.490422,2.4383,0.1951,0.168185,0.00204,,0.00047,,,1.54,2650,997.979,0.0597173,62.5,205,0.354553,25987.6,9786.83,3.35784,0.440985,0.0580055,0.028061,2.82851,0.475713
GUY_1966,206,UNKNOWN,0.2268,0.0930156,0.535496,2.4383,0.1737,0.152038,0.00235,,0.00047,,,1.54,2650,998.769,0.0530769,57.1,206,0.410295,25987.6,9794.58,3.4995,0.459809,0.059193,0.0257877,2.7857,0.423533
GUY_1966,207,UNKNOWN,0.248,0.10171,0.513429,2.4383,0.1981,0.17041,0.00199,,0.00047,,,1.54,2650,998.415,0.0649313,63.9,207,0.368365,25987.6,9791.11,3.32032,0.436173,0.0576679,0.026706,2.8345,0.483027
GUY_1966,208,UNKNOWN,0.2353,0.0965017,0.597534,2.4383,0.1615,0.142609,0.00201,,0.00047,,,1.54,2650,998.512,0.0733843,76.1,208,0.474806,25987.6,9792.06,2.80684,0.368741,0.053019,0.0204802,2.76129,0.393785
GUY_1966,209,UNKNOWN,0.3199,0.131198,0.531381,2.4383,0.2469,0.205319,0.00237,,0.00047,,,1.54,2650,999.341,0.0629638,48,209,0.341496,25987.6,9800.19,4.76883,0.626807,0.0690795,0.0318851,2.9321,0.602016
GUY_1966,210,UNKNOWN,0.4411,0.180905,0.652144,2.4383,0.2774,0.225981,0.002,,0.00047,,,1.54,2650,998.939,0.106322,58.8,210,0.395394,25987.6,9796.25,4.42753,0.581806,0.066575,0.0254421,2.9931,0.676384
GUY_1966,211,UNKNOWN,0.4349,0.178362,0.636098,2.4383,0.2804,0.227968,0.0024,,0.00047,,,1.54,2650,998.873,0.117129,65.7,211,0.383597,25987.6,9795.6,5.3594,0.704231,0.0732492,0.0287407,2.9991,0.6837
